Year,Hazard_Rate,Cost_Ratio
21.02006688963211,0.07986579457504385,0.39932897287521923
21.070234113712374,0.08079265999121722,0.4039632999560861
21.120401337792643,0.08173028194595976,0.4086514097297988
21.170568561872912,0.08267878527198169,0.41339392635990846
21.220735785953178,0.08363829625071262,0.41819148125356304
21.270903010033443,0.08460894262911443,0.4230447131455721
21.321070234113712,0.08559085363668903,0.4279542681834451
21.37123745819398,0.08658416000268364,0.4329208000134182
21.421404682274247,0.0875889939734958,0.437944969867479
21.471571906354516,0.08860548933028055,0.4430274466514027
21.52173913043478,0.08963378140676127,0.4481689070338064
21.57190635451505,0.0906740071072483,0.45337003553624144
21.62207357859532,0.09172630492486537,0.4586315246243269
21.672240802675585,0.09279081495998867,0.4639540747999434
21.722408026755854,0.09386767893889955,0.4693383946944978
21.77257525083612,0.09495704023265318,0.4747852011632659
21.82274247491639,0.09605904387616715,0.4802952193808357
21.872909698996658,0.09717383658753055,0.48586918293765274
21.923076923076923,0.09830156678753796,0.4915078339376898
21.97324414715719,0.09944238461944988,0.4972119230972494
22.023411371237458,0.10059644196898243,0.5029822098449122
22.073578595317727,0.10176389248452869,0.5088194624226435
22.123745819397993,0.10294489159761544,0.5147244579880772
22.17391304347826,0.10413959654359702,0.5206979827179851
22.224080267558527,0.10534816638258875,0.5267408319129437
22.274247491638796,0.10657076202064449,0.5328538101032224
22.324414715719065,0.10780754623117872,0.5390377311558936
22.37458193979933,0.10905868367663794,0.5452934183831897
22.4247491638796,0.11032434093042377,0.5516217046521188
22.474916387959865,0.11160468649906953,0.5580234324953476
22.525083612040135,0.11289989084467546,0.5644994542233773
22.575250836120404,0.11421012640760297,0.5710506320380149
22.62541806020067,0.11553556762943329,0.5776778381471664
22.675585284280935,0.11687639097619235,0.5843819548809617
22.725752508361204,0.1182327749618448,0.5911638748092239
22.775919732441473,0.11960490017206077,0.5980245008603039
22.82608695652174,0.12099294928825889,0.6049647464412945
22.876254180602007,0.12239710711192821,0.611985535559641
22.926421404682273,0.12381756058923152,0.6190878029461576
22.976588628762542,0.12525449883589587,0.6262724941794793
23.02675585284281,0.12670811316239008,0.6335405658119505
23.076923076923077,0.1281785970993958,0.640892985496979
23.127090301003342,0.12966614642357388,0.6483307321178694
23.17725752508361,0.1311709591836293,0.6558547959181465
23.22742474916388,0.13269323572667882,0.6634661786333941
23.27759197324415,0.13423317872492502,0.6711658936246251
23.327759197324415,0.1357909932026392,0.678954966013196
23.37792642140468,0.13736688656345838,0.686834432817292
23.42809364548495,0.1389610686179981,0.6948053430899905
23.47826086956522,0.14057375161178592,0.7028687580589296
23.528428093645488,0.14220515025351976,0.7110257512675988
23.578595317725753,0.1438554817436532,0.719277408718266
23.62876254180602,0.14552496580331364,0.7276248290165682
23.678929765886288,0.14721382470355504,0.7360691235177752
23.729096989966557,0.14892228329495028,0.7446114164747514
23.779264214046822,0.1506505690375277,0.7532528451876385
23.829431438127088,0.15239891203105438,0.7619945601552719
