RUL_Years,Prior_PDF,Intermediate_PDF,Posterior_PDF
11.492985971943888,0.08819217975253565,0.1895279823392576,0.489172052387074
11.52304609218437,0.0887331314499898,0.19128034395196314,0.49686480085926715
11.55310621242485,0.08927081599912455,0.19299507543611422,0.5038684514804743
11.58316633266533,0.08980513404134259,0.19467087885298345,0.5101506489482247
11.613226452905812,0.09033598636686564,0.19630647752024571,0.5156821050275836
11.643286573146291,0.09086327394498321,0.19790061762663408,0.5204368259094896
11.673346693386772,0.09138689795441582,0.19945206982836883,0.5243923156413852
11.703406813627254,0.09190675981377834,0.20095963082452054,0.5275297534029492
11.733466933867735,0.09242276121213168,0.20242212490849357,0.5298341426724293
11.763527054108216,0.09293480413960944,0.20383840549283522,0.5312944306294148
11.793587174348698,0.09344279091810613,0.20520735660460873,0.5319035964638247
11.823647294589179,0.09394662423201369,0.2065278943486068,0.5316587076038511
11.853707414829659,0.09444620715899359,0.207798968335722,0.5305609432327556
11.88376753507014,0.0949414432007701,0.20901956307384523,0.5286155848306374
11.913827655310621,0.09543223631393172,0.2101886993187142,0.5258319738473303
11.9438877755511,0.09591849094072731,0.21130543538220123,0.5222234369810791
11.973947895791582,0.09640011203984276,0.21236886839559413,0.5178071798993126
12.004008016032063,0.0968770051171446,0.21337813552549892,0.5126041505874596
12.034068136272545,0.09734907625637702,0.21433241514007437,0.5066388738443824
12.064128256513026,0.09781623214979815,0.21523092792339205,0.4999392587539422
12.094188376753507,0.09827838012874165,0.21607293793580662,0.49253638124717
12.124248496993989,0.0987354281940901,0.2168577536183175,0.48446424412463657
12.154308617234468,0.09918728504664567,0.21758472873900297,0.47575951713055953
12.18436873747495,0.09963386011738476,0.21825326327971514,0.46646125985619397
12.214428857715431,0.10007506359758192,0.21886280426133048,0.4566106303979675
12.24448897795591,0.10051080646878978,0.21941284650596948,0.4462505828040832
12.274549098196392,0.10094100053266075,0.2199029333347136,0.4354255564111191
12.304609218436873,0.1013655584405962,0.22033265719947048,0.4241811601992403
12.334669338677354,0.10178439372321006,0.2207016602477641,0.41256385528144685
12.364729458917836,0.10219742081959218,0.22100963481935407,0.4006206385899316
12.394789579158317,0.10260455510635795,0.22125632387371896,0.3883987307327133
12.424849699398798,0.10300571292647065,0.22144152134757294,0.3759452708685076
12.454909819639278,0.10340081161782223,0.2215650724417183,0.36330702128999953
12.48496993987976,0.1037897695415596,0.2216268738366767,0.3505300842184546
12.515030060120239,0.10417250611014224,0.2216268738366767,0.337659633099495
12.54509018036072,0.10454894181511805,0.2215650724417183,0.324739660454658
12.575150300601202,0.10491899825460396,0.22144152134757294,0.3118127440902066
12.605210420841683,0.10528259816045796,0.22125632387371896,0.2989198331976412
12.635270541082164,0.10563966542512951,0.22100963481935407,0.28610005560389346
12.665330661322646,0.10599012512817511,0.2207016602477641,0.27339054714741307
12.695390781563127,0.10633390356242643,0.22033265719947048,0.26082630387355193
12.725450901803608,0.10667092825979772,0.2199029333347136,0.24844005746280964
12.755511022044088,0.10700112801672043,0.2194128465059695,0.23626217403246716
12.785571142284569,0.10732443291919226,0.21886280426133048,0.22432057618944867
12.815631262525049,0.10764077436742805,0.2182532632797152,0.2126406879631728
12.84569138276553,0.1079500851001011,0.217584728739003,0.20124540201449434
12.875751503006011,0.10825229921816204,0.2168577536183175,0.19015506830319143
12.905811623246493,0.10854735220822424,0.21607293793580662,0.17938750320372973
12.935871743486974,0.1088351809655036,0.21523092792339205,0.1689580178890204
12.965931863727455,0.10911572381630157,0.21433241514007437,0.15887946465565356
12.995991983967937,0.1093889205400201,0.21337813552549892,0.14916229974246367
13.026052104208416,0.1096547123906976,0.2123688683955942,0.139814661097567
13.056112224448897,0.10991304211805508,0.2113054353822013,0.13084245947714038
13.086172344689379,0.11016385398804186,0.2101886993187142,0.12224948121173963
13.11623246492986,0.11040709380287064,0.20901956307384523,0.11403750095203836
13.14629258517034,0.11064270892053184,0.20779896833572206,0.10620640270444291
13.176352705410821,0.11087064827377721,0.2065278943486068,0.09875430748663738
13.206412825651302,0.11109086238856347,0.20520735660460873,0.09167770597215091
13.236472945891784,0.11130330340194619,0.20383840549283522,0.08497159454963275
13.266533066132265,0.11150792507941534,0.20242212490849357,0.07862961329474921
13.296593186372744,0.11170468283166331,0.20095963082452062,0.07264418443833254
13.326653306613226,0.11189353373077712,0.1994520698283689,0.06700665001150734
13.356713426853707,0.11207443652584667,0.19790061762663416,0.061707407454813006
13.386773547094188,0.1122473516579806,0.19630647752024571,0.05673604209166017
13.41683366733467,0.1124122412747229,0.19467087885298345,0.052081455484736534
13.44689378757515,0.11256906924386205,0.19299507543611422,0.04773198881516103
13.47695390781563,0.11271780116662648,0.19128034395196314,0.043675540546386726
13.507014028056112,0.11285840439025877,0.1895279823392576,0.039899677756301946
13.537074148296593,0.11299084801996276,0.18773930816308693,0.036391740640037855
13.567134268537075,0.11311510293021743,0.1859156569723316,0.03313893980124312
13.597194388777554,0.11323114177545116,0.1840583806474106,0.03012844605972989
13.627254509018035,0.11333893900007179,0.18216884574118974,0.027347472607369108
13.657314629258517,0.11343847084784646,0.1802484318158796,0.024783349441015817
13.687374749498998,0.11352971537062702,0.17829852977873006,0.02242359009035963
13.71743486973948,0.1136126524364162,0.17632054021930507,0.020255950739413595
13.747494989979959,0.11368726373677061,0.17431587175108715,0.018268481912506487
13.77755511022044,0.1137535327935365,0.17228593936012315,0.016449572958953496
13.807615230460922,0.11381144496491509,0.1702321627633828,0.01478798962501311
13.837675350701403,0.11386098745085403,0.16815596477944694,0.013272905047388817
13.867735470941884,0.11390214929776268,0.16605876971409408,0.011893924539646538
13.897795591182364,0.11393492140254823,0.1639420017632911,0.010641104571812365
13.927855711422845,0.11395929651597081,0.1618070834360311,0.009504966364527098
13.957915831663327,0.11397526924531622,0.1596554339993938,0.0084765045329646
13.987975951903808,0.11398283605638412,0.15748846794812824,0.00754719122282744
14.018036072144287,0.11398199527479148,0.15530759350098317,0.006708976181728418
14.048096192384769,0.11397274708659007,0.15311421112592696,0.0059542832047770325
14.07815631262525,0.11395509353819765,0.1509097120963177,0.005276003383871201
14.108216432865731,0.11392903853564354,0.14869547707999006,0.0046674855766944455
14.138276553106213,0.11389458784312809,0.1464728747631403,0.004122524494386795
14.168336673346692,0.11385174908089736,0.1442432605107931,0.003635346786915158
14.198396793587174,0.11380053172243403,0.1420079750655369,0.003200595482918735
14.228456913827655,0.11374094709096573,0.13976834328611895,0.0028133131168134977
14.258517034068136,0.11367300835529295,0.137525672927384,0.002468923850731935
14.288577154308618,0.11359673052493845,0.1352812534629437,0.0021632148729381507
14.318637274549097,0.11351213044462054,0.1330363549518562,0.0018923173281285464
14.348697394789578,0.11341922678805373,0.13079222695048948,0.001652687008896931
14.37875751503006,0.11331804005107897,0.12855009747063856,0.0014410850119512672
14.408817635270541,0.11320859254412778,0.12631117198485528,0.0012545585377094616
14.438877755511022,0.11309090838402394,0.12407663247984557,0.0010904219879213598
14.468937875751502,0.11296501348512679,0.1218476365586804,0.0009462384931621465
14.498997995991983,0.11283093554982086,0.11962531659245754,0.0008198019805772885
14.529058116232465,0.11268870405835676,0.11741077892194852,0.0007091198722480157
14.559118236472946,0.11253835025804829,0.11520510310965396,0.0006123964860690936
14.589178356713427,0.11237990715183166,0.11300934124258884,0.0005280171941351501
14.619238476953907,0.11221340948619239,0.1108245172860149,0.0004545333783342902
14.649298597194388,0.11203889373846619,0.10865162648823223,0.0003906482091397764
14.67935871743487,0.11185639810352048,0.10649163483644601,0.0003352032614405702
14.70941883767535,0.11166596247982293,0.10434547856361936,0.00028716597060876077
14.739478957915832,0.11146762845490456,0.1022140637061319,0.0002456179228010649
14.769539078156312,0.11126143929022479,0.10009826571196616,0.0002097439656538146
14.799599198396793,0.11104743990544556,0.09799892909905127,0.0001788221189690829
14.829659318637274,0.11082567686212359,0.09591686716330804,0.00015221425960965408
14.859719438877756,0.11059619834682784,0.09385286173584657,0.00012935755052420245
14.889779559118237,0.11035905415369185,0.09180766298869039,0.0001097565805115071
14.919839679358716,0.11011429566640908,0.08978198928831643,9.297617890354745e-05
14.949899799599198,0.10986197583968041,0.08777652709622419,7.863486770369399e-05
14.97995991983968,0.10960214918012379,0.08579193091567577,6.639891276251398e-05
15.01002004008016,0.10933487172665483,0.08382882328367355,5.597693521862423e-05
15.040080160320642,0.10906020103034894,0.08188779480718061,4.711504458937717e-05
15.070140280561121,0.10877819613379447,0.079969404242523,3.9592455485129475e-05
