tau,S_tau,total_cost
29.095477386934675,0.20496259940350242,15.708403309637502
29.195979899497488,0.19168788111365137,15.896024091178719
29.296482412060303,0.1788102686023833,16.078195558123877
29.396984924623116,0.1663522893887209,16.25459315256799
29.49748743718593,0.15433455419525752,16.42491785190566
29.597989949748744,0.14277556762673754,16.588898932144087
29.69849246231156,0.13169155463640972,16.746296539013795
29.798994974874372,0.1210963060544113,16.896904018646836
29.899497487437188,0.11100104633206141,17.0405499604288
30.0,0.10141432645500621,17.177099906651378
